fdc_id,ingredient_name,food_category_id,category_name,"Calcium, Ca (MG)","Carbohydrate, by difference (G)",Energy (KCAL),Energy (kJ),"Fiber, total dietary (G)","Folate, total (UG)","Iron, Fe (MG)","Magnesium, Mg (MG)","Potassium, K (MG)",Protein (G),"Sodium, Na (MG)",Total lipid (fat) (G),"Vitamin A, RAE (UG)",Vitamin B-12 (UG),"Vitamin C, total ascorbic acid (MG)",Vitamin D (D2 + D3) (UG),"Zinc, Zn (MG)",portion_description,gram_weight
320258,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320259,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320260,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320261,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320262,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320263,"MILK, 2% ",1.0,,111.0,,,,,,0.0,10.3,156.0,,38.0,,,,,,0.36,,
320264,"MILK, 2% ",1.0,,,,,,,0.0,,,,,,,,,,,,,
320265,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320266,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320267,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320268,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320269,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320270,"Milk, 2%",1.0,,,,,,,,,,,,,,,0.45,,,,,
320271,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320272,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320273,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320274,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320275,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320276,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,227.0
320277,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320278,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320279,"MILK, 2% ",1.0,,,,,,,,,,,,,1.93,,,,,,,
320280,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320281,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320282,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320283,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320284,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320285,"MILK, 2% ",1.0,,129.0,,,,,,0.0,12.4,157.0,,38.0,,,,,,0.43,,
320286,"MILK, 2% ",1.0,,,,,,,6.0,,,,,,,,,,,,,
320287,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320288,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320289,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320290,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320291,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320292,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320293,"Milk, 2%",1.0,,,,,,,,,,,,,,,0.52,,,,,
320294,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320295,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320296,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320297,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320298,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320299,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,226.0
320300,"MILK, 2% ",1.0,,,,,,,,,,,,,1.97,,,,,,,
320301,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320302,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320303,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320304,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320305,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320306,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320307,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320308,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,231.0
320309,"MILK, 2% ",1.0,,,,,,,,,,,,,1.94,,,,,,,
320310,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320311,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320312,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320313,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320314,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,232.0
320315,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320316,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320317,"MILK, 2% ",1.0,,,,,,,,,,,,,1.92,,,,,,,
320318,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320319,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320320,"MILK, 2% ",1.0,,129.0,,,,,,0.0,12.2,156.0,,38.0,,,,,,0.43,,
320321,"MILK, 2% ",1.0,,,,,,,6.0,,,,,,,,,,,,,
320322,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320323,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320324,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320325,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320326,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320327,"Milk, 2%",1.0,,,,,,,,,,,,,,,0.6,,,,,
320328,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320329,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320330,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320331,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320332,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320333,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,228.0
320334,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320335,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320336,"MILK, 2% ",1.0,,,,,,,,,,,,,1.97,,,,,,,
320337,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320338,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320339,"MILK, 2% ",1.0,,121.0,,,,,,0.0,11.0,164.0,,39.0,,,,,,0.44,,
320340,"MILK, 2% ",1.0,,,,,,,0.0,,,,,,,,,,,,,
320341,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320342,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320343,"MILK, 2% ",1.0,,,,,,,,,,,,,,,,,,,,
320344,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320345,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320346,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320347,"Milk, 2%",1.0,,,,,,,,,,,,,,,0.52,,,,,
320348,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320349,"Milk, 2%",1.0,,,,,,,,,,,,,,,,,,,,
320350,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320351,"MILK, 2% (WAVE 22E)",1.0,,,,,,,,,,,,,,,,,,,,
320353,"Beef, Eye of Round roast/steak, lean only, raw, animal 5, select",13.0,,,,,,,,,,,,,,,,,,,,
320354,"Beef, eye of round roast, raw (ER37-R-5)",13.0,,,,,,,,,,,,,,,,,,,,838.0
320355,"Beef, eye of round steak, raw (ES36-R-5) ",13.0,,,,,,,,,,,,,,,,,,,,130.0
320356,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 5, select",13.0,,,,,,,,,,,23.4,,3.46,,,,,,,
320357,"Beef,  Eye of Round roast/steak, select, raw, comp13, lean (36BRERS/37BRERRS)",13.0,,,,,,,,,,,,,,,,,,,,
320358,"Beef, eye of round roast, raw (ER37-R-10)",13.0,,,,,,,,,,,,,,,,,,,,634.0
320359,"Beef, eye of round roast, raw (ER37-R-11)",13.0,,,,,,,,,,,,,,,,,,,,788.0
320360,"Beef, eye of round roast, raw (ER37-R-16)",13.0,,,,,,,,,,,,,,,,,,,,629.0
320361,"Beef, eye of round roast, raw (ER37-R-17)",13.0,,,,,,,,,,,,,,,,,,,,707.0
320362,"Beef, eye of round roast, raw (ER37-R-18)",13.0,,,,,,,,,,,,,,,,,,,,690.0
320363,"Beef, eye of round roast, raw (ER37-R-22)",13.0,,,,,,,,,,,,,,,,,,,,685.0
320364,"Beef, eye of round roast, raw (ER37-R-23)",13.0,,,,,,,,,,,,,,,,,,,,706.0
320365,"Beef, eye of round roast, raw (ER37-R-28)",13.0,,,,,,,,,,,,,,,,,,,,581.0
320366,"Beef, eye of round roast, raw (ER37-R-29)",13.0,,,,,,,,,,,,,,,,,,,,741.0
320367,"Beef, eye of round roast, raw (ER37-R-35)",13.0,,,,,,,,,,,,,,,,,,,,752.0
320368,"Beef, eye of round roast, raw (ER37-R-36)",13.0,,,,,,,,,,,,,,,,,,,,529.0
320369,"Beef, eye of round steak, raw (ES36-R-10) ",13.0,,,,,,,,,,,,,,,,,,,,113.0
320370,"Beef, eye of round steak, raw (ES36-R-11) ",13.0,,,,,,,,,,,,,,,,,,,,174.0
320371,"Beef, eye of round steak, raw (ES36-R-16) ",13.0,,,,,,,,,,,,,,,,,,,,113.0
320372,"Beef, eye of round steak, raw (ES36-R-17) ",13.0,,,,,,,,,,,,,,,,,,,,177.0
320373,"Beef, eye of round steak, raw (ES36-R-18) ",13.0,,,,,,,,,,,,,,,,,,,,132.0
320374,"Beef, eye of round steak, raw (ES36-R-22) ",13.0,,,,,,,,,,,,,,,,,,,,94.2
320375,"Beef, eye of round steak, raw (ES36-R-23) ",13.0,,,,,,,,,,,,,,,,,,,,147.0
320376,"Beef, eye of round steak, raw (ES36-R-28) ",13.0,,,,,,,,,,,,,,,,,,,,146.0
320377,"Beef, eye of round steak, raw (ES36-R-29) ",13.0,,,,,,,,,,,,,,,,,,,,189.0
320378,"Beef, eye of round steak, raw (ES36-R-35) ",13.0,,,,,,,,,,,,,,,,,,,,193.0
320379,"Beef, eye of round steak, raw (ES36-R-36) ",13.0,,,,,,,,,,,,,,,,,,,,169.0
320380,"Se - Beef,  Eye of Round roast/steak, select, raw, comp13, lean",13.0,,,,,,,,,,,,,,,,,,,,
320381,"Minerals - Beef,  Eye of Round roast/steak, select, raw, comp13, lean",13.0,,13.0,,,,,,1.37,11.4,312.0,,50.0,,,,,,3.38,,
320382,"Beef, Eye of Round roast/steak, lean only, raw, animal 10, select",13.0,,,,,,,,,,,,,,,,,,,,
320383,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 10, select",13.0,,,,,,,,,,,23.9,,1.91,,,,,,,
320384,"Beef, Eye of Round roast/steak, select, raw, comp5, lean (36BRERS/37BRERRS)",13.0,,,,,,,,,,,,,,,,,,,,
320385,"B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13.0,,,,,,,,,,,,,,,2.09,,,,,
320386,"FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13.0,,,,,,,,,,,,,,,,,,,,
320387,"Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean",13.0,,,,,,,,,,,,,,,,,,,,
320388,"Beef, Eye of Round roast/steak, lean only, raw, animal 11, select",13.0,,,,,,,,,,,,,,,,,,,,
320389,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 11, select",13.0,,,,,,,,,,,23.5,,2.81,,,,,,,
320390,"Beef, Eye of Round roast/steak, lean only, raw, animal 16, select",13.0,,,,,,,,,,,,,,,,,,,,
320391,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 16, select",13.0,,,,,,,,,,,23.8,,2.07,,,,,,,
320392,"Beef, Eye of Round roast/steak, lean only, raw, animal 17, select",13.0,,,,,,,,,,,,,,,,,,,,
320393,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 17, select",13.0,,,,,,,,,,,23.8,,3.3,,,,,,,
320394,"Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",13.0,,,,,,,,,,,,,,,,,,,,
320395,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 18, select",13.0,,,,,,,,,,,24.0,,2.24,,,,,,,
320396,"Beef, Eye of Round roast/steak, select, raw, comp6, lean (36BRERS/37BRERRS)",13.0,,,,,,,,,,,,,,,,,,,,
320397,"B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13.0,,,,,,,,,,,,,,,2.04,,,,,
320398,"Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13.0,,,,,,,,,,,,,,,,,,,,
320399,"FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean",13.0,,,,,,,,,,,,,,,,,,,,
320400,"Beef, Eye of Round roast/steak, lean only, raw, animal 22, select",13.0,,,,,,,,,,,,,,,,,,,,
320401,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 22, select",13.0,,,,,,,,,,,23.9,,3.01,,,,,,,
320402,"Beef, Eye of Round roast/steak, lean only, raw, animal 23, select",13.0,,,,,,,,,,,,,,,,,,,,
320403,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 23, select",13.0,,,,,,,,,,,23.3,,3.45,,,,,,,
320404,"Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13.0,,,,,,,,,,,,,,,,,,,,
320405,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 28, select",13.0,,,,,,,,,,,22.9,,1.98,,,,,,,
320406,"Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13.0,,,,,,,,,,,,,,,,,,,,
320407,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 29, select",13.0,,,,,,,,,,,23.3,,2.27,,,,,,,
320408,"Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13.0,,,,,,,,,,,,,,,,,,,,
320409,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 35, select",13.0,,,,,,,,,,,22.7,,1.47,,,,,,,
320410,"Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13.0,,,,,,,,,,,,,,,,,,,,
320411,"Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 36, select",13.0,,,,,,,,,,,22.6,,1.74,,,,,,,
320413,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320414,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320415,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320416,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320417,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,26.0,,,,
320418,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320419,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320420,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320421,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320422,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,29.6,,,,
320423,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320424,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320425,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320426,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320427,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,26.6,,,,
320428,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320429,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320430,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320431,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320432,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,25.6,,,,
320433,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320434,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320435,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320436,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320437,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,29.2,,,,
320438,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320439,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320440,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320441,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320442,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,29.2,,,,
320443,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320444,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,155.0
320445,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320446,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,149.0
320447,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320448,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,0.7,,,,,,,
320449,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320450,"TOMATOES, GRAPE",11.0,,12.0,,,,,,0.31,11.9,285.0,,6.0,,,,,,0.2,,
320451,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320452,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,147.0
320453,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320454,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,152.0
320455,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320456,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,0.6,,,,,,,
320457,"TOMATOES, GRAPE",11.0,,,,,,2.2,,,,,,,,,,,,,,
320458,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320459,"TOMATOES, GRAPE",11.0,,15.0,,,,,,0.31,13.1,278.0,,4.0,,,,,,0.19,,
320460,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320461,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,141.0
320462,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320463,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,148.0
320464,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320465,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,0.5,,,,,,,
320466,"TOMATOES, GRAPE",11.0,,,,,,1.9,,,,,,,,,,,,,,
320467,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320468,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320469,"TOMATOES, GRAPE",11.0,,9.0,,,,,,0.3,13.0,239.0,,5.0,,,,,,0.25,,
320470,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320471,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320472,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320473,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320474,"TOMATOES, GRAPE",11.0,,,,,,,9.0,,,,,,,,,,,,,
320475,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320476,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320477,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,157.0
320478,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320479,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,32.4,,,,
320480,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320481,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,147.0
320482,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320483,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,0.46,,,,,,,
320484,"TOMATOES, GRAPE",11.0,,10.0,,,,,,0.34,10.8,267.0,,7.0,,,,,,0.2,,
320485,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320486,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320487,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320488,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,25.4,,,,
320489,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320490,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320491,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320492,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320493,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,23.0,,,,
320494,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320495,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320496,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320497,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320498,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,24.8,,,,
320499,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320500,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320501,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320502,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,0.82,,,,,,,
320503,"TOMATOES, GRAPE",11.0,,10.0,,,,,,0.44,10.7,243.0,,3.0,,,,,,0.18,,
320504,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320505,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320506,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,32.1,,,,
320507,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320508,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320509,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320510,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320511,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,22.4,,,,
320512,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320513,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,156.0
320514,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320515,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,161.0
320516,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320517,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,0.69,,,,,,,
320518,"TOMATOES, GRAPE",11.0,,,,,,2.2,,,,,,,,,,,,,,
320519,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320520,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320521,"TOMATOES, GRAPE",11.0,,10.0,,,,,,0.28,11.8,247.0,,10.0,,,,,,0.19,,
320522,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320523,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320524,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320525,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
320526,"TOMATOES, GRAPE",11.0,,,,,,,10.0,,,,,,,,,,,,,
320527,"TOMATOES, GRAPE",11.0,,,,,,,,,,,,,,,,,,,,
321358,"Hummus, commercial",16.0,Ontology Name For Source,41.0,14.9,229.0,960.0,5.4,36.0,2.41,71.1,289.0,7.35,438.0,17.1,1.0,,0.0,,1.38,,33.9
321358,"Hummus, commercial",16.0,Ontology ID For Source,41.0,14.9,229.0,960.0,5.4,36.0,2.41,71.1,289.0,7.35,438.0,17.1,1.0,,0.0,,1.38,,33.9
321358,"Hummus, commercial",16.0,FoodOn Ontology Name For FDC Item,41.0,14.9,229.0,960.0,5.4,36.0,2.41,71.1,289.0,7.35,438.0,17.1,1.0,,0.0,,1.38,,33.9
321358,"Hummus, commercial",16.0,FoodOn Ontology ID For FDC Item,41.0,14.9,229.0,960.0,5.4,36.0,2.41,71.1,289.0,7.35,438.0,17.1,1.0,,0.0,,1.38,,33.9
321358,"Hummus, commercial",16.0,NCBI Taxon Parent,41.0,14.9,229.0,960.0,5.4,36.0,2.41,71.1,289.0,7.35,438.0,17.1,1.0,,0.0,,1.38,,33.9
321358,"Hummus, commercial",16.0,NCBI Taxon,41.0,14.9,229.0,960.0,5.4,36.0,2.41,71.1,289.0,7.35,438.0,17.1,1.0,,0.0,,1.38,,33.9
321359,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1.0,,126.0,4.91,50.0,209.0,,2.0,0.0,12.0,159.0,3.35,39.0,1.9,83.0,0.55,,1.1,0.43,,976.0
321360,"Tomatoes, grape, raw",11.0,Ontology Name For Source,11.0,5.51,27.0,113.0,2.1,10.0,0.33,11.9,260.0,0.83,6.0,0.63,,,27.2,,0.2,,152.0
321360,"Tomatoes, grape, raw",11.0,Ontology ID For Source,11.0,5.51,27.0,113.0,2.1,10.0,0.33,11.9,260.0,0.83,6.0,0.63,,,27.2,,0.2,,152.0
321360,"Tomatoes, grape, raw",11.0,FoodOn Ontology Name For FDC Item,11.0,5.51,27.0,113.0,2.1,10.0,0.33,11.9,260.0,0.83,6.0,0.63,,,27.2,,0.2,,152.0
321360,"Tomatoes, grape, raw",11.0,FoodOn Ontology ID For FDC Item,11.0,5.51,27.0,113.0,2.1,10.0,0.33,11.9,260.0,0.83,6.0,0.63,,,27.2,,0.2,,152.0
321360,"Tomatoes, grape, raw",11.0,NCBI Taxon Parent,11.0,5.51,27.0,113.0,2.1,10.0,0.33,11.9,260.0,0.83,6.0,0.63,,,27.2,,0.2,,152.0
321360,"Tomatoes, grape, raw",11.0,NCBI Taxon,11.0,5.51,27.0,113.0,2.1,10.0,0.33,11.9,260.0,0.83,6.0,0.63,,,27.2,,0.2,,152.0
321361,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,
321362,"SALT, MORTON, IODIZED",2.0,,,,,,,,,,,,,,,,,,,,6.6
321363,Salt; iodized,2.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,
321364,Salt; iodized,2.0,,,,,,,,,,,,,,,,,,,,
321365,Salt; iodized,2.0,,90.0,,,,,,,,,,37200.0,,,,,,,,
